Date,Timestamp,Open,High,Low,Close,Volume
20230925,03:45:00,14641.3,14682.3,14640.1,14681.6,1437
20230925,04:00:00,14681.5,14707.3,14675.3,14695.1,1041
20230925,04:15:00,14695.4,14706.0,14689.3,14702.8,818
20230925,04:30:00,14703.1,14703.9,14675.8,14680.6,653
20230925,04:45:00,14681.0,14702.0,14674.0,14698.5,661
20230925,05:00:00,14698.6,14702.0,14688.5,14699.0,777
20230925,05:15:00,14699.3,14716.3,14698.8,14711.0,745
20230925,05:30:00,14710.6,14711.9,14679.3,14686.5,802
20230925,05:45:00,14686.8,14705.1,14684.8,14699.8,816
20230925,06:00:00,14701.0,14713.2,14693.3,14700.7,782
20230925,06:15:00,14700.5,14707.3,14689.7,14694.5,787
20230925,06:30:00,14693.8,14697.2,14665.1,14671.2,1027
20230925,06:45:00,14672.3,14674.0,14656.1,14664.8,937
20230925,07:00:00,14663.7,14679.9,14661.8,14670.2,1152
20230925,07:15:00,14671.0,14673.9,14642.3,14667.3,1138
20230925,07:30:00,14667.1,14683.0,14659.9,14683.0,1036
20230925,07:45:00,14683.7,14688.5,14661.5,14663.3,914
20230925,08:00:00,14662.0,14665.2,14625.7,14641.7,1348
20230925,08:15:00,14641.0,14669.2,14637.3,14667.3,1100
20230925,08:30:00,14666.9,14709.9,14625.6,14698.1,5435
20230925,08:45:00,14698.4,14738.9,14686.6,14718.4,4193
20230925,09:00:00,14718.9,14727.4,14680.6,14704.6,3799
20230925,09:15:00,14704.1,14722.4,14658.5,14671.3,3581
20230925,09:30:00,14670.4,14704.6,14663.1,14687.6,3013
20230925,09:45:00,14686.9,14708.4,14660.6,14660.6,2711
20230925,10:00:00,14661.0,14727.9,14660.1,14724.3,2599
20230925,10:15:00,14724.6,14766.4,14723.6,14747.6,2290
20230925,10:30:00,14748.8,14772.0,14742.6,14764.6,1830
20230925,10:45:00,14765.1,14769.1,14743.5,14751.3,1648
20230925,11:00:00,14751.1,14757.6,14735.0,14754.6,1531
20230925,11:15:00,14755.0,14785.6,14754.1,14779.3,1229
20230925,11:30:00,14779.9,14781.8,14742.6,14743.4,1355
20230925,11:45:00,14743.1,14745.9,14715.4,14733.5,1683
20230925,12:00:00,14733.9,14771.4,14727.4,14766.9,1397
20230925,12:15:00,14768.1,14768.5,14726.6,14738.4,1580
20230925,12:30:00,14740.1,14744.1,14727.6,14735.9,988
20230925,12:45:00,14735.4,14754.8,14721.1,14753.9,1608
20230925,13:00:00,14754.3,14764.9,14744.9,14749.1,1373
20230925,13:15:00,14749.5,14755.3,14734.6,14739.5,1530
20230925,13:30:00,14738.8,14767.4,14733.0,14740.4,1615
20230925,13:45:00,14739.9,14749.9,14720.0,14725.4,1685
20230925,14:00:00,14726.1,14733.0,14693.6,14710.4,2176
20230925,14:15:00,14710.0,14750.6,14709.1,14741.6,1959
20230925,14:30:00,14741.0,14763.8,14732.9,14743.9,1759
20230925,14:45:00,14743.6,14789.9,14736.1,14788.4,2390
20230925,15:00:00,14787.0,14800.8,14784.3,14795.5,297
20230925,15:15:00,14794.5,14803.4,14794.5,14801.3,79
20230925,15:30:00,14801.1,14805.8,14801.0,14802.9,45
20230925,15:45:00,14803.8,14804.4,14802.0,14802.8,11
20230925,17:00:00,14795.5,14798.5,14794.5,14794.5,119
20230925,17:15:00,14793.4,14795.8,14791.8,14795.0,31
20230925,17:30:00,14795.7,14797.8,14794.3,14795.8,25
20230925,17:45:00,14796.1,14796.8,14793.0,14793.4,26
20230925,18:00:00,14794.1,14794.2,14787.2,14788.7,41
20230925,18:15:00,14787.8,14789.9,14785.2,14786.3,40
20230925,18:30:00,14786.1,14788.5,14785.3,14787.8,25
20230925,18:45:00,14788.5,14789.8,14782.5,14783.3,61
20230925,19:00:00,14782.5,14783.7,14763.2,14763.9,278
20230925,19:15:00,14762.7,14763.6,14755.3,14755.3,235
20230925,19:30:00,14756.0,14758.9,14751.3,14757.5,86
20230925,19:45:00,14758.4,14758.4,14719.3,14728.7,361
20230925,20:00:00,14728.8,14734.0,14722.0,14730.9,334
20230925,20:15:00,14730.8,14735.4,14722.3,14733.4,390
20230925,20:30:00,14733.3,14735.5,14706.5,14707.7,378
20230925,20:45:00,14707.0,14716.3,14705.7,14714.5,244
20230925,21:00:00,14713.8,14718.5,14708.5,14708.5,156
20230925,21:15:00,14709.2,14716.9,14705.3,14710.5,127
20230925,21:30:00,14711.2,14716.7,14703.0,14716.7,133
20230925,21:45:00,14717.4,14717.5,14708.5,14710.4,66
20230925,22:00:00,14710.8,14714.5,14708.8,14714.5,72
20230925,22:15:00,14715.3,14719.3,14711.3,14714.5,63
20230925,22:30:00,14714.1,14723.3,14714.0,14722.9,46
20230925,22:45:00,14722.0,14726.0,14722.0,14725.3,39
20230925,23:00:00,14726.3,14727.0,14721.3,14723.5,46
20230925,23:15:00,14724.2,14729.3,14722.7,14729.3,36
20230925,23:30:00,14728.5,14728.7,14724.3,14726.2,41
20230925,23:45:00,14726.9,14729.7,14726.0,14729.3,40
20230926,00:00:00,14728.5,14733.8,14722.8,14729.0,72
20230926,00:15:00,14729.3,14732.0,14721.5,14725.9,73
20230926,00:30:00,14724.8,14731.2,14722.5,14727.8,94
20230926,00:45:00,14728.8,14728.8,14709.0,14715.0,204
20230926,01:00:00,14714.3,14718.2,14693.8,14697.7,386
20230926,01:15:00,14697.8,14698.9,14680.9,14689.2,331
20230926,01:30:00,14688.6,14690.2,14681.8,14684.7,245
20230926,01:45:00,14683.7,14685.1,14673.5,14680.5,218
20230926,02:00:00,14681.9,14683.4,14655.5,14657.2,1142
20230926,02:15:00,14656.6,14670.7,14646.0,14664.7,711
20230926,02:30:00,14665.5,14702.5,14657.6,14702.5,1030
20230926,02:45:00,14701.8,14702.3,14688.7,14698.9,1111
20230926,03:00:00,14700.5,14721.0,14694.3,14719.0,1006
20230926,03:15:00,14720.4,14737.7,14719.0,14722.2,776
20230926,03:30:00,14721.4,14721.9,14702.2,14704.5,650
20230926,03:45:00,14703.5,14715.3,14699.0,14708.8,608
20230926,04:00:00,14709.3,14712.3,14688.8,14705.7,641
20230926,04:15:00,14706.5,14711.5,14697.4,14706.4,839
20230926,04:30:00,14705.8,14717.7,14702.1,14702.2,575
20230926,04:45:00,14701.5,14706.8,14686.4,14689.2,651
20230926,05:00:00,14689.6,14708.3,14689.6,14702.9,489
20230926,05:15:00,14702.8,14713.0,14701.3,14709.3,474
20230926,05:30:00,14709.2,14717.3,14705.9,14711.2,556
20230926,05:45:00,14710.3,14722.3,14704.5,14719.9,495
20230926,06:00:00,14720.1,14721.7,14692.3,14697.3,565
20230926,06:15:00,14696.4,14729.5,14696.4,14726.0,330
20230926,06:30:00,14725.3,14738.4,14723.5,14733.9,342
20230926,06:45:00,14733.2,14733.2,14717.0,14724.9,261
20230926,07:00:00,14724.2,14742.8,14723.4,14732.4,317
20230926,07:15:00,14732.1,14742.8,14715.4,14720.0,389
20230926,07:30:00,14719.3,14719.3,14698.3,14708.5,361
20230926,07:45:00,14707.8,14710.3,14689.3,14695.7,373
20230926,08:00:00,14696.4,14696.4,14677.3,14683.3,583
20230926,08:15:00,14683.1,14691.0,14671.1,14674.5,373
20230926,08:30:00,14675.4,14696.6,14653.8,14679.1,4839
20230926,08:45:00,14678.6,14683.1,14615.0,14621.1,3683
20230926,09:00:00,14621.6,14637.4,14590.0,14593.3,3819
20230926,09:15:00,14592.9,14618.1,14575.8,14616.4,2875
20230926,09:30:00,14615.9,14641.8,14607.4,14639.5,2639
20230926,09:45:00,14639.8,14656.3,14606.6,14619.6,2513
20230926,10:00:00,14619.0,14627.9,14593.0,14595.4,2205
20230926,10:15:00,14595.1,14603.6,14579.0,14579.5,1648
20230926,10:30:00,14578.9,14618.3,14576.0,14608.9,1908
20230926,10:45:00,14609.3,14619.0,14583.5,14591.4,1596
20230926,11:00:00,14591.9,14613.8,14577.6,14609.4,1519
20230926,11:15:00,14609.0,14626.1,14601.0,14621.1,1281
20230926,11:30:00,14619.9,14632.6,14612.6,14620.1,1358
20230926,11:45:00,14619.8,14635.1,14615.1,14616.9,1273
20230926,12:00:00,14616.5,14637.3,14597.4,14631.4,1798
20230926,12:15:00,14631.1,14635.4,14592.9,14593.4,1484
20230926,12:30:00,14593.0,14602.9,14560.1,14564.6,1881
20230926,12:45:00,14563.5,14594.3,14558.6,14591.8,1756
20230926,13:00:00,14591.4,14591.9,14564.9,14571.8,1620
20230926,13:15:00,14570.9,14582.9,14558.8,14562.8,1554
20230926,13:30:00,14562.4,14574.9,14546.3,14552.9,1552
20230926,13:45:00,14552.6,14562.0,14545.0,14561.5,1456
20230926,14:00:00,14561.1,14564.9,14542.1,14548.6,1666
20230926,14:15:00,14548.9,14552.9,14522.0,14528.4,1772
20230926,14:30:00,14529.0,14550.5,14520.1,14549.6,1590
20230926,14:45:00,14550.0,14573.0,14529.1,14563.0,1985
20230926,15:00:00,14562.5,14589.3,14561.2,14581.0,212
20230926,15:15:00,14580.6,14582.7,14574.5,14577.0,82
20230926,15:30:00,14575.8,14577.5,14574.5,14575.7,22
20230926,15:45:00,14576.5,14580.2,14576.1,14579.3,21
20230926,17:00:00,14579.5,14581.7,14572.8,14575.8,229
20230926,17:15:00,14575.9,14578.0,14569.0,14576.2,166
20230926,17:30:00,14577.3,14579.0,14567.5,14572.4,107
20230926,17:45:00,14573.2,14574.9,14568.3,14573.9,61
20230926,18:00:00,14573.6,14578.2,14571.3,14578.2,81
20230926,18:15:00,14578.1,14587.0,14578.1,14584.8,130
20230926,18:30:00,14584.8,14589.3,14584.3,14585.8,157
20230926,18:45:00,14585.0,14594.9,14582.9,14592.2,187
20230926,19:00:00,14592.6,14603.3,14590.5,14602.5,316
20230926,19:15:00,14601.8,14602.0,14589.5,14591.0,99
20230926,19:30:00,14590.3,14590.3,14581.5,14582.2,81
20230926,19:45:00,14583.0,14589.2,14576.9,14585.0,145
20230926,20:00:00,14583.0,14594.3,14582.2,14592.2,161
20230926,20:15:00,14591.5,14601.3,14586.3,14593.0,242
20230926,20:30:00,14593.1,14605.3,14591.5,14594.2,244
20230926,20:45:00,14593.3,14604.8,14590.3,14604.0,154
20230926,21:00:00,14605.0,14605.0,14596.8,14601.0,175
20230926,21:15:00,14600.3,14600.3,14591.3,14593.5,121
20230926,21:30:00,14594.2,14599.4,14590.1,14593.7,93
20230926,21:45:00,14594.8,14597.2,14592.7,14592.8,64
20230926,22:00:00,14592.8,14594.8,14584.3,14592.8,96
20230926,22:15:00,14592.0,14597.7,14591.3,14595.9,46
20230926,22:30:00,14595.2,14597.8,14588.5,14591.5,64
20230926,22:45:00,14592.2,14594.0,14587.3,14592.5,47
20230926,23:00:00,14591.8,14596.5,14588.8,14590.0,47
20230926,23:15:00,14590.7,14592.8,14589.2,14590.7,49
20230926,23:30:00,14591.3,14601.7,14591.3,14600.3,64
20230926,23:45:00,14601.3,14606.5,14599.3,14605.9,83
20230927,00:00:00,14605.2,14605.2,14596.5,14597.3,62
20230927,00:15:00,14596.5,14599.0,14594.3,14599.0,58
20230927,00:30:00,14598.3,14607.5,14596.6,14605.2,96
20230927,00:45:00,14604.3,14615.2,14603.5,14615.2,96
20230927,01:00:00,14615.9,14618.0,14609.2,14612.7,162
20230927,01:15:00,14613.4,14616.7,14604.7,14614.0,147
20230927,01:30:00,14613.1,14620.0,14612.7,14619.9,146
20230927,01:45:00,14621.4,14621.4,14612.0,14612.2,169
20230927,02:00:00,14612.1,14620.4,14601.5,14619.7,785
20230927,02:15:00,14619.3,14632.2,14613.4,14630.4,438
20230927,02:30:00,14629.4,14631.3,14616.9,14630.4,441
20230927,02:45:00,14630.3,14646.8,14625.2,14646.4,337
20230927,03:00:00,14645.5,14649.5,14635.2,14635.2,315
20230927,03:15:00,14635.9,14640.5,14628.8,14632.4,183
20230927,03:30:00,14631.2,14645.0,14629.7,14635.8,250
20230927,03:45:00,14635.8,14638.8,14628.3,14634.7,234
20230927,04:00:00,14635.5,14637.0,14623.5,14631.1,460
20230927,04:15:00,14631.2,14632.4,14623.8,14630.3,523
20230927,04:30:00,14630.3,14632.0,14608.1,14609.5,371
20230927,04:45:00,14608.8,14618.2,14607.9,14614.7,308
20230927,05:00:00,14615.4,14616.4,14600.0,14600.7,334
20230927,05:15:00,14599.3,14619.3,14598.3,14618.9,169
20230927,05:30:00,14618.8,14620.0,14604.0,14605.5,239
20230927,05:45:00,14604.8,14621.8,14604.0,14618.7,301
20230927,06:00:00,14617.9,14626.0,14612.3,14620.9,381
20230927,06:15:00,14619.7,14630.9,14617.3,14629.5,271
20230927,06:30:00,14630.4,14631.3,14601.8,14606.3,301
20230927,06:45:00,14605.5,14623.1,14605.5,14622.0,193
20230927,07:00:00,14622.1,14625.0,14606.3,14609.2,273
20230927,07:15:00,14608.8,14618.3,14594.8,14601.3,504
20230927,07:30:00,14601.3,14626.7,14587.5,14621.9,867
20230927,07:45:00,14620.8,14630.1,14612.6,14625.8,441
20230927,08:00:00,14624.6,14634.4,14608.5,14626.0,522
20230927,08:15:00,14626.7,14630.1,14604.2,14607.2,349
20230927,08:30:00,14607.2,14646.4,14603.3,14645.1,4955
20230927,08:45:00,14645.4,14659.6,14613.0,14618.0,3609
20230927,09:00:00,14618.6,14627.9,14560.4,14562.6,3353
20230927,09:15:00,14561.9,14622.5,14560.0,14616.2,2768
20230927,09:30:00,14616.1,14625.3,14584.0,14585.9,2606
20230927,09:45:00,14587.4,14607.4,14536.4,14542.9,2767
20230927,10:00:00,14542.1,14593.1,14539.5,14588.5,2180
20230927,10:15:00,14588.1,14601.1,14569.6,14595.6,2180
20230927,10:30:00,14597.2,14598.6,14545.7,14546.3,2207
20230927,10:45:00,14546.7,14551.8,14530.3,14541.1,2257
20230927,11:00:00,14540.3,14541.1,14505.8,14512.6,2220
20230927,11:15:00,14513.1,14520.2,14501.3,14519.8,1903
20230927,11:30:00,14520.6,14534.6,14514.8,14533.2,1730
20230927,11:45:00,14532.8,14541.5,14509.3,14514.5,1585
20230927,12:00:00,14514.0,14542.1,14504.3,14506.2,2092
20230927,12:15:00,14506.6,14515.6,14474.3,14475.8,2142
20230927,12:30:00,14475.2,14489.0,14443.8,14466.2,2357
20230927,12:45:00,14466.6,14482.0,14460.8,14477.3,2196
20230927,13:00:00,14477.6,14481.1,14452.1,14467.2,1972
20230927,13:15:00,14466.6,14532.6,14466.3,14531.3,2163
20230927,13:30:00,14531.7,14604.1,14531.7,14599.0,3375
20230927,13:45:00,14599.3,14611.6,14581.8,14597.0,2781
20230927,14:00:00,14596.6,14678.7,14589.3,14643.8,3296
20230927,14:15:00,14644.1,14649.8,14621.1,14622.6,2771
20230927,14:30:00,14622.3,14631.1,14559.8,14567.3,2961
20230927,14:45:00,14567.0,14603.0,14561.2,14602.2,3032
20230927,15:00:00,14601.4,14630.2,14596.2,14629.2,380
20230927,15:15:00,14628.5,14630.1,14618.2,14625.4,83
20230927,15:30:00,14624.6,14628.6,14622.6,14624.7,57
20230927,15:45:00,14623.7,14636.7,14623.0,14626.5,95
20230927,17:00:00,14628.6,14628.6,14611.1,14612.9,457
20230927,17:15:00,14613.2,14615.4,14599.8,14601.9,296
20230927,17:30:00,14602.3,14612.0,14602.2,14610.8,250
20230927,17:45:00,14610.7,14612.9,14609.4,14612.3,143
20230927,18:00:00,14612.2,14621.4,14606.9,14618.3,242
20230927,18:15:00,14618.9,14622.4,14618.1,14620.1,96
20230927,18:30:00,14619.4,14625.3,14619.4,14623.8,77
20230927,18:45:00,14623.9,14630.5,14623.5,14630.5,88
20230927,19:00:00,14631.3,14636.8,14622.6,14631.3,487
20230927,19:15:00,14630.9,14637.1,14627.1,14635.6,180
20230927,19:30:00,14636.4,14646.9,14634.1,14644.3,105
20230927,19:45:00,14645.0,14650.1,14637.3,14644.3,124
20230927,20:00:00,14643.6,14647.1,14641.4,14643.6,94
20230927,20:15:00,14644.2,14644.5,14635.4,14639.6,166
20230927,20:30:00,14640.3,14640.3,14620.6,14624.6,209
20230927,20:45:00,14625.3,14637.3,14622.6,14634.4,142
20230927,21:00:00,14633.6,14637.3,14630.4,14633.0,158
20230927,21:15:00,14633.2,14633.2,14608.9,14612.1,119
20230927,21:30:00,14611.4,14615.5,14605.4,14613.3,137
20230927,21:45:00,14614.0,14614.0,14598.6,14603.6,112
20230927,22:00:00,14602.9,14603.8,14591.1,14592.6,134
20230927,22:15:00,14591.8,14598.8,14591.8,14598.0,138
20230927,22:30:00,14597.7,14599.4,14589.3,14595.5,186
20230927,22:45:00,14595.2,14600.7,14593.1,14596.9,79
20230927,23:00:00,14596.1,14596.8,14569.1,14570.1,169
20230927,23:15:00,14570.9,14578.1,14570.1,14577.3,101
20230927,23:30:00,14577.4,14587.4,14575.6,14587.4,101
20230927,23:45:00,14587.4,14597.9,14586.9,14597.8,72
20230928,00:00:00,14597.1,14608.4,14595.6,14606.1,123
20230928,00:15:00,14606.9,14612.6,14606.1,14609.9,76
20230928,00:30:00,14610.6,14632.1,14610.6,14627.4,342
20230928,00:45:00,14626.5,14629.4,14620.6,14627.5,183
20230928,01:00:00,14628.3,14629.9,14609.4,14610.4,284
20230928,01:15:00,14609.7,14616.5,14601.1,14606.9,199
20230928,01:30:00,14606.9,14624.3,14606.1,14620.4,203
20230928,01:45:00,14619.4,14621.3,14602.0,14603.1,373
20230928,02:00:00,14606.1,14606.9,14584.6,14599.9,1732
20230928,02:15:00,14598.9,14615.5,14598.4,14603.3,1118
20230928,02:30:00,14602.6,14620.0,14600.0,14606.1,959
20230928,02:45:00,14607.3,14610.0,14592.1,14594.7,1134
20230928,03:00:00,14594.8,14600.8,14568.0,14579.5,1374
20230928,03:15:00,14580.4,14583.6,14565.5,14569.2,993
20230928,03:30:00,14569.4,14589.6,14567.3,14583.6,839
20230928,03:45:00,14583.2,14592.9,14571.7,14574.5,622
20230928,04:00:00,14573.8,14577.1,14544.2,14552.5,757
20230928,04:15:00,14551.4,14556.6,14534.4,14550.5,695
20230928,04:30:00,14549.6,14571.8,14543.1,14567.1,881
20230928,04:45:00,14566.7,14595.1,14566.1,14591.0,696
20230928,05:00:00,14591.4,14600.9,14588.4,14593.5,588
20230928,05:15:00,14594.2,14595.3,14571.9,14578.8,486
20230928,05:30:00,14579.8,14595.2,14577.6,14590.5,428
20230928,05:45:00,14591.5,14591.5,14573.4,14586.6,486
20230928,06:00:00,14585.8,14587.7,14570.0,14573.3,544
20230928,06:15:00,14571.8,14582.6,14561.6,14563.4,615
20230928,06:30:00,14563.5,14564.9,14538.6,14540.4,929
20230928,06:45:00,14539.9,14559.6,14539.6,14558.5,650
20230928,07:00:00,14557.5,14591.6,14555.4,14586.4,696
20230928,07:15:00,14585.4,14601.1,14579.1,14589.9,745
20230928,07:30:00,14590.3,14633.4,14566.1,14568.4,2388
20230928,07:45:00,14566.8,14574.9,14534.1,14549.8,1311
20230928,08:00:00,14548.9,14576.8,14547.6,14558.8,760
20230928,08:15:00,14557.9,14566.4,14539.7,14551.1,611
20230928,08:30:00,14549.0,14567.5,14514.5,14524.7,6166
20230928,08:45:00,14522.7,14603.7,14517.4,14600.0,4828
20230928,09:00:00,14601.0,14628.9,14596.1,14611.5,4028
20230928,09:15:00,14612.5,14618.5,14570.2,14583.0,3682
20230928,09:30:00,14583.7,14613.5,14536.4,14611.0,3560
20230928,09:45:00,14609.5,14644.5,14606.0,14637.2,3007
20230928,10:00:00,14636.1,14647.2,14613.2,14632.7,2970
20230928,10:15:00,14630.7,14685.4,14621.9,14685.4,2823
20230928,10:30:00,14685.9,14741.7,14684.2,14739.2,2423
20230928,10:45:00,14738.4,14769.7,14733.4,14767.7,2025
20230928,11:00:00,14767.4,14773.7,14755.3,14768.2,1814
20230928,11:15:00,14767.9,14806.3,14764.2,14802.2,1842
20230928,11:30:00,14802.7,14805.8,14778.9,14789.7,1641
20230928,11:45:00,14789.4,14791.9,14738.3,14750.2,1881
20230928,12:00:00,14750.9,14763.1,14719.4,14752.4,2271
20230928,12:15:00,14752.7,14765.4,14730.7,14734.2,1854
20230928,12:30:00,14735.5,14738.2,14690.1,14697.2,2200
20230928,12:45:00,14696.9,14723.2,14695.7,14709.4,1707
20230928,13:00:00,14709.7,14731.7,14692.8,14730.4,2117
20230928,13:15:00,14730.1,14743.1,14723.8,14735.4,1758
20230928,13:30:00,14736.6,14737.2,14674.9,14697.8,2595
20230928,13:45:00,14698.4,14703.6,14670.7,14702.9,2350
20230928,14:00:00,14702.6,14735.7,14697.9,14733.9,2063
20230928,14:15:00,14733.4,14772.6,14732.4,14768.7,1698
20230928,14:30:00,14768.2,14772.2,14700.3,14719.7,2380
20230928,14:45:00,14719.4,14732.6,14699.7,14718.8,2857
20230928,15:00:00,14716.1,14726.6,14711.1,14725.1,264
20230928,15:15:00,14724.2,14732.5,14721.3,14730.6,86
20230928,15:30:00,14729.8,14737.3,14728.3,14736.6,46
20230928,15:45:00,14735.6,14743.3,14734.7,14736.6,70
20230928,17:00:00,14735.2,14753.0,14735.2,14752.5,271
20230928,17:15:00,14752.4,14752.6,14746.1,14746.6,133
20230928,17:30:00,14746.7,14749.6,14742.7,14744.5,97
20230928,17:45:00,14743.7,14746.1,14742.0,14744.3,39
20230928,18:00:00,14745.0,14745.2,14737.1,14739.5,89
20230928,18:15:00,14739.4,14739.4,14734.2,14735.0,46
20230928,18:30:00,14734.1,14736.3,14730.8,14730.8,50
20230928,18:45:00,14731.5,14732.7,14723.6,14726.5,69
20230928,19:00:00,14727.2,14728.6,14714.5,14721.0,273
20230928,19:15:00,14720.3,14720.3,14708.5,14710.7,125
20230928,19:30:00,14711.1,14712.3,14702.6,14703.6,139
20230928,19:45:00,14703.8,14704.5,14690.3,14691.8,121
20230928,20:00:00,14691.0,14696.1,14685.3,14687.2,107
20230928,20:15:00,14688.1,14696.7,14686.3,14688.1,121
20230928,20:30:00,14688.8,14709.8,14687.1,14697.8,390
20230928,20:45:00,14698.5,14707.3,14697.0,14703.5,250
20230928,21:00:00,14704.2,14713.5,14704.1,14707.9,124
20230928,21:15:00,14708.1,14725.6,14708.1,14721.8,123
20230928,21:30:00,14722.5,14735.6,14720.0,14732.8,112
20230928,21:45:00,14733.6,14739.1,14731.2,14732.6,86
20230928,22:00:00,14733.4,14741.3,14732.3,14735.7,78
20230928,22:15:00,14735.0,14742.5,14734.3,14740.6,52
20230928,22:30:00,14740.4,14749.8,14740.1,14744.3,76
20230928,22:45:00,14745.0,14746.6,14741.3,14744.6,79
20230928,23:00:00,14743.7,14748.2,14741.0,14744.1,68
20230928,23:15:00,14744.8,14744.8,14739.3,14739.3,38
20230928,23:30:00,14740.0,14745.5,14739.2,14741.8,57
20230928,23:45:00,14740.6,14740.6,14727.1,14727.8,107
20230929,00:00:00,14728.5,14743.0,14727.6,14740.7,132
20230929,00:15:00,14740.0,14742.5,14715.8,14718.5,130
20230929,00:30:00,14719.2,14733.1,14718.1,14726.5,150
20230929,00:45:00,14726.6,14756.6,14726.6,14742.8,279
20230929,01:00:00,14742.1,14764.3,14739.5,14758.9,518
20230929,01:15:00,14759.0,14768.6,14757.4,14763.5,275
20230929,01:30:00,14764.8,14768.5,14756.5,14768.5,294
20230929,01:45:00,14769.1,14778.2,14760.6,14771.0,572
20230929,02:00:00,14772.0,14780.2,14763.3,14775.0,1398
20230929,02:15:00,14775.7,14800.3,14771.9,14799.5,771
20230929,02:30:00,14799.9,14815.0,14797.5,14798.1,749
